Match_id,Bowler,Batsman,score,Over_num,AI_Commentary_Final_Dynamic_Target
5231444,Jadeja,Gayle,FOUR,7.3,Over 7.2: Match already won! Gayle faces Jadeja. (Result beyond target)
5231444,Jadeja,Gayle,FOUR,7.4,Over 7.4: Match already won! Gayle faces Jadeja. (Result beyond target)
5231444,Jadeja,Gayle,SIX,7.5,Over 7.5: Match already won! Gayle faces Jadeja. (Result beyond target)
5231444,Jadeja,Gayle,SIX,8.0,Over 8.0: Match already won! Gayle faces Jadeja. (Result beyond target)
5231444,Andrew Tye,Kohli,FOUR,9.0,Over 9.0: Match already won! Kohli faces Andrew Tye. (Result beyond target)
5231444,Shivil,Gayle,SIX,9.3,Over 9.3: Match already won! Gayle faces Shivil. (Result beyond target)
1005940,Siraj,Billings,FOUR,1.1,Powerplay fireworks! Billings hits Siraj for four! What a shot! Four runs to the boundary! 
1005940,Siraj,Billings,FOUR,1.2,Powerplay fireworks! Billings hits Siraj for four! What a shot! Four runs to the boundary! 
1005940,Siraj,Billings,FOUR,1.4,Powerplay fireworks! Billings hits Siraj for four! What a shot! Four runs to the boundary! 
1005940,Siraj,Billings,OUT,1.5,Powerplay fireworks! What a moment! Siraj takes the wicket of Billings! He's gone! Brilliant bowling! 
1005940,Henriques,Shreyas Iyer,FOUR,12.1,"Chasing 192, current score 16. Shreyas Iyer hits Henriques for four! What a shot! Four runs to the boundary! "
1005940,Siraj,Samson,OUT,13.1,"Chasing 192, current score 16. What a moment! Siraj takes the wicket of Samson! He's gone! Brilliant bowling! "
1005940,Siraj,Shreyas Iyer,FOUR,14.0,"Chasing 192, current score 20. Shreyas Iyer hits Siraj for four! What a shot! Four runs to the boundary! "
1005940,Rashid Khan,Shreyas Iyer,SIX,14.2,"Chasing 192, current score 26. Shreyas Iyer sends Rashid Khan's ball into the stands! That's a huge hit! Six runs! "
1005940,Rashid Khan,Shreyas Iyer,SIX,14.5,"Chasing 192, current score 32. Shreyas Iyer sends Rashid Khan's ball into the stands! That's a huge hit! Six runs! "
1005940,Henriques,Mathews,FOUR,15.3,"Chasing 192, current score 36. Mathews hits Henriques for four! What a shot! Four runs to the boundary! "
1005940,Bhuvneshwar,Shreyas Iyer,FOUR,17.0,End overs drama! Shreyas Iyer hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
1005940,S Kaul,Mathews,FOUR,17.1,End overs drama! Mathews hits S Kaul for four! What a shot! Four runs to the boundary! 
1005940,S Kaul,Shreyas Iyer,FOUR,18.0,End overs drama! Shreyas Iyer hits S Kaul for four! What a shot! Four runs to the boundary! 
1005940,Bhuvneshwar,Shreyas Iyer,FOUR,18.5,End overs drama! Shreyas Iyer hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
1005940,S Kaul,Mathews,SIX,19.2,End overs drama! Mathews sends S Kaul's ball into the stands! That's a huge hit! Six runs! 
1005940,S Kaul,Mathews,OUT,19.5,End overs drama! What a moment! S Kaul takes the wicket of Mathews! He's gone! Brilliant bowling! 
1005940,Bhuvneshwar,Nair,FOUR,2.2,Powerplay fireworks! Nair hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
1005940,Bhuvneshwar,Nair,FOUR,2.3,Powerplay fireworks! Nair hits Bhuvneshwar for four! What a shot! Four runs to the boundary! 
1005940,S Kaul,Shreyas Iyer,ONE,20.0,End overs drama! Over 20.0: Shreyas Iyer faces S Kaul. Outcome: ONE.
1005940,S Kaul,Samson,SIX,3.2,Powerplay fireworks! Samson sends S Kaul's ball into the stands! That's a huge hit! Six runs! 
1005940,Siraj,Samson,SIX,4.1,Powerplay fireworks! Samson sends Siraj's ball into the stands! That's a huge hit! Six runs! 
1005940,Siraj,Nair,FOUR,4.3,Powerplay fireworks! Nair hits Siraj for four! What a shot! Four runs to the boundary! 
1005940,Siraj,Nair,FOUR,5.0,Powerplay fireworks! Nair hits Siraj for four! What a shot! Four runs to the boundary! 
1005940,Rashid Khan,Samson,FOUR,5.1,Powerplay fireworks! Samson hits Rashid Khan for four! What a shot! Four runs to the boundary! 
1005940,Rashid Khan,Nair,FOUR,6.0,Powerplay fireworks! Nair hits Rashid Khan for four! What a shot! Four runs to the boundary! 
1005940,Henriques,Samson,FOUR,7.3,"Chasing 192, current score 98. Samson hits Henriques for four! What a shot! Four runs to the boundary! "
1005940,Henriques,Nair,SIX,8.0,"Chasing 192, current score 104. Nair sends Henriques's ball into the stands! That's a huge hit! Six runs! "
1005940,Yuvraj,Samson,FOUR,9.1,"Chasing 192, current score 108. Samson hits Yuvraj for four! What a shot! Four runs to the boundary! "
1005940,Yuvraj,Samson,OUT,9.2,"Chasing 192, current score 108. What a moment! Yuvraj takes the wicket of Samson! He's gone! Brilliant bowling! "
1005940,Yuvraj,Pant,OUT,9.5,"Chasing 192, current score 108. What a moment! Yuvraj takes the wicket of Pant! He's gone! Brilliant bowling! "
1005940,Jayant Yadav,Dhawan,FOUR,0.1,Powerplay fireworks! Dhawan hits Jayant Yadav for four! What a shot! Four runs to the boundary! 
1005940,Chris Morris,Warner,ONE,1.1,Powerplay fireworks! Over 1.1: Warner faces Chris Morris. Outcome: ONE.
1005940,Chris Morris,Warner,OUT,1.5,Powerplay fireworks! What a moment! Chris Morris takes the wicket of Warner! He's gone! Brilliant bowling! 
1005940,Pat Cummins,Williamson,SIX,10.4,"Chasing 192, current score 118. Williamson sends Pat Cummins's ball into the stands! That's a huge hit! Six runs! "
1005940,Mishra,Williamson,TWO,12.0,"Chasing 192, current score 118. Over 12.0: Williamson faces Mishra. Outcome: TWO."
1005940,Pat Cummins,Williamson,FOUR,12.4,"Chasing 192, current score 122. Williamson hits Pat Cummins for four! What a shot! Four runs to the boundary! "
1005940,Mishra,Dhawan,FOUR,13.1,"Chasing 192, current score 126. Dhawan hits Mishra for four! What a shot! Four runs to the boundary! "
1005940,Mishra,Williamson,SIX,13.3,"Chasing 192, current score 132. Williamson sends Mishra's ball into the stands! That's a huge hit! Six runs! "
1005940,Mishra,Williamson,SIX,13.5,"Chasing 192, current score 138. Williamson sends Mishra's ball into the stands! That's a huge hit! Six runs! "
1005940,Zaheer,Williamson,FOUR,14.2,"Chasing 192, current score 142. Williamson hits Zaheer for four! What a shot! Four runs to the boundary! "
1005940,Zaheer,Dhawan,ONE,14.5,"Chasing 192, current score 142. Over 14.5: Dhawan faces Zaheer. Outcome: ONE."
1005940,Mathews,Williamson,FOUR,15.2,"Chasing 192, current score 146. Williamson hits Mathews for four! What a shot! Four runs to the boundary! "
1005940,Mathews,Williamson,FOUR,15.5,"Chasing 192, current score 150. Williamson hits Mathews for four! What a shot! Four runs to the boundary! "
1005940,Chris Morris,Williamson,OUT,16.1,End overs drama! What a moment! Chris Morris takes the wicket of Williamson! He's gone! Brilliant bowling! 
1005940,Chris Morris,Dhawan,FOUR,16.2,End overs drama! Dhawan hits Chris Morris for four! What a shot! Four runs to the boundary! 
1005940,Chris Morris,Dhawan,NO RUN,16.3,End overs drama! Over 16.3: Dhawan faces Chris Morris. Outcome: NO RUN.
1005940,Chris Morris,Dhawan,FOUR,17.0,End overs drama! Dhawan hits Chris Morris for four! What a shot! Four runs to the boundary! 
1005940,Mathews,Dhawan,SIX,17.5,End overs drama! Dhawan sends Mathews's ball into the stands! That's a huge hit! Six runs! 
1005940,Chris Morris,Dhawan,OUT,18.1,End overs drama! What a moment! Chris Morris takes the wicket of Dhawan! He's gone! Brilliant bowling! 
1005940,Chris Morris,Yuvraj,OUT,18.2,End overs drama! What a moment! Chris Morris takes the wicket of Yuvraj! He's gone! Brilliant bowling! 
1005940,Zaheer,Deepak Hooda,SIX,19.2,End overs drama! Deepak Hooda sends Zaheer's ball into the stands! That's a huge hit! Six runs! 
1005940,Zaheer,Henriques,FOUR,19.4,End overs drama! Henriques hits Zaheer for four! What a shot! Four runs to the boundary! 
1005940,Zaheer,Henriques,FOUR,19.5,End overs drama! Henriques hits Zaheer for four! What a shot! Four runs to the boundary! 
1005940,Chris Morris,Williamson,FOUR,3.2,Powerplay fireworks! Williamson hits Chris Morris for four! What a shot! Four runs to the boundary! 
1005940,Chris Morris,Dhawan,FOUR,3.4,Powerplay fireworks! Dhawan hits Chris Morris for four! What a shot! Four runs to the boundary! 
1005940,Pat Cummins,Dhawan,FOUR,5.3,Powerplay fireworks! Dhawan hits Pat Cummins for four! What a shot! Four runs to the boundary! 
1005940,Mathews,Williamson,SIX,6.5,Over 6.5: Match already won! Williamson faces Mathews. (Result beyond target)
1005940,Mathews,Williamson,SIX,7.0,Over 7.0: Match already won! Williamson faces Mathews. (Result beyond target)
1005940,Pat Cummins,Dhawan,FOUR,7.4,Over 7.4: Match already won! Dhawan faces Pat Cummins. (Result beyond target)
1005940,Zaheer,Williamson,FOUR,9.0,Over 9.0: Match already won! Williamson faces Zaheer. (Result beyond target)
3632467,Hardik Pandya,Shaun Marsh,FOUR,0.3,Powerplay fireworks! Shaun Marsh hits Hardik Pandya for four! What a shot! Four runs to the boundary! 
3632467,McClenaghan,Amla,FOUR,1.4,Powerplay fireworks! Amla hits McClenaghan for four! What a shot! Four runs to the boundary! 
3632467,Krunal Pandya,Amla,SIX,10.2,"Chasing 141, current score 14. Amla sends Krunal Pandya's ball into the stands! That's a huge hit! Six runs! "
3632467,Krunal Pandya,Saha,OUT,11.0,"Chasing 141, current score 14. What a moment! Krunal Pandya takes the wicket of Saha! He's gone! Brilliant bowling! "
3632467,Malinga,Amla,FOUR,11.1,"Chasing 141, current score 18. Amla hits Malinga for four! What a shot! Four runs to the boundary! "
3632467,Malinga,Amla,FOUR,11.4,"Chasing 141, current score 22. Amla hits Malinga for four! What a shot! Four runs to the boundary! "
3632467,Malinga,Amla,ONE,11.5,"Chasing 141, current score 22. Over 11.5: Amla faces Malinga. Outcome: ONE."
3632467,Krunal Pandya,Amla,FOUR,12.1,"Chasing 141, current score 26. Amla hits Krunal Pandya for four! What a shot! Four runs to the boundary! "
3632467,Bumrah,Maxwell,FOUR,13.4,"Chasing 141, current score 30. Maxwell hits Bumrah for four! What a shot! Four runs to the boundary! "
3632467,Bumrah,Maxwell,FOUR,13.5,"Chasing 141, current score 34. Maxwell hits Bumrah for four! What a shot! Four runs to the boundary! "
3632467,McClenaghan,Maxwell,SIX,14.1,"Chasing 141, current score 40. Maxwell sends McClenaghan's ball into the stands! That's a huge hit! Six runs! "
3632467,McClenaghan,Maxwell,SIX,14.2,"Chasing 141, current score 46. Maxwell sends McClenaghan's ball into the stands! That's a huge hit! Six runs! "
3632467,McClenaghan,Maxwell,FOUR,14.3,"Chasing 141, current score 50. Maxwell hits McClenaghan for four! What a shot! Four runs to the boundary! "
3632467,McClenaghan,Maxwell,SIX,14.4,"Chasing 141, current score 56. Maxwell sends McClenaghan's ball into the stands! That's a huge hit! Six runs! "
3632467,McClenaghan,Maxwell,FOUR,14.4,"Chasing 141, current score 60. Maxwell hits McClenaghan for four! What a shot! Four runs to the boundary! "
3632467,Malinga,Amla,SIX,15.2,"Chasing 141, current score 66. Amla sends Malinga's ball into the stands! That's a huge hit! Six runs! "
3632467,Malinga,Amla,SIX,15.3,"Chasing 141, current score 72. Amla sends Malinga's ball into the stands! That's a huge hit! Six runs! "
3632467,Malinga,Amla,FOUR,15.4,"Chasing 141, current score 76. Amla hits Malinga for four! What a shot! Four runs to the boundary! "
3632467,Malinga,Amla,FOUR,16.0,End overs drama! Amla hits Malinga for four! What a shot! Four runs to the boundary! 
3632467,Bumrah,Maxwell,OUT,16.3,End overs drama! What a moment! Bumrah takes the wicket of Maxwell! He's gone! Brilliant bowling! 
3632467,McClenaghan,Stoinis,OUT,17.2,End overs drama! What a moment! McClenaghan takes the wicket of Stoinis! He's gone! Brilliant bowling! 
3632467,McClenaghan,Amla,FOUR,18.0,End overs drama! Amla hits McClenaghan for four! What a shot! Four runs to the boundary! 
3632467,Bumrah,Amla,FOUR,18.4,End overs drama! Amla hits Bumrah for four! What a shot! Four runs to the boundary! 
3632467,Malinga,Amla,SIX,19.1,End overs drama! Amla sends Malinga's ball into the stands! That's a huge hit! Six runs! 
3632467,Malinga,Amla,SIX,19.2,End overs drama! Amla sends Malinga's ball into the stands! That's a huge hit! Six runs! 
3632467,Hardik Pandya,Shaun Marsh,FOUR,2.3,Powerplay fireworks! Shaun Marsh hits Hardik Pandya for four! What a shot! Four runs to the boundary! 
3632467,Hardik Pandya,Shaun Marsh,FOUR,2.4,Powerplay fireworks! Shaun Marsh hits Hardik Pandya for four! What a shot! Four runs to the boundary! 
3632467,Harbhajan,Shaun Marsh,FOUR,3.3,Powerplay fireworks! Shaun Marsh hits Harbhajan for four! What a shot! Four runs to the boundary! 
3632467,Malinga,Amla,SIX,4.2,Powerplay fireworks! Amla sends Malinga's ball into the stands! That's a huge hit! Six runs! 
3632467,McClenaghan,Shaun Marsh,FOUR,5.4,Powerplay fireworks! Shaun Marsh hits McClenaghan for four! What a shot! Four runs to the boundary! 
3632467,McClenaghan,Shaun Marsh,OUT,5.5,Powerplay fireworks! What a moment! McClenaghan takes the wicket of Shaun Marsh! He's gone! Brilliant bowling! 
3632467,Sandeep Sharma,Buttler,SIX,1.0,Powerplay fireworks! Buttler sends Sandeep Sharma's ball into the stands! That's a huge hit! Six runs! 
3632467,Ishant,Buttler,FOUR,1.2,Powerplay fireworks! Buttler hits Ishant for four! What a shot! Four runs to the boundary! 
3632467,Ishant,Parthiv Patel,FOUR,1.4,Powerplay fireworks! Parthiv Patel hits Ishant for four! What a shot! Four runs to the boundary! 
3632467,Ishant,Nitish Rana,SIX,10.1,Over 10.0: Match already won! Nitish Rana faces Ishant. (Result beyond target)
3632467,Ishant,Buttler,ONE,10.3,Over 10.3: Match already won! Buttler faces Ishant. (Result beyond target)
3632467,Swapnil Singh,Nitish Rana,SIX,11.1,Over 11.0: Match already won! Nitish Rana faces Swapnil Singh. (Result beyond target)
3632467,Swapnil Singh,Nitish Rana,SIX,11.2,Over 11.1: Match already won! Nitish Rana faces Swapnil Singh. (Result beyond target)
3632467,Sandeep Sharma,Buttler,SIX,12.3,Over 12.3: Match already won! Buttler faces Sandeep Sharma. (Result beyond target)
3632467,Sandeep Sharma,Buttler,SIX,12.4,Over 12.4: Match already won! Buttler faces Sandeep Sharma. (Result beyond target)
3632467,Mohit Sharma,Buttler,OUT,13.1,Over 13.0: Match already won! Buttler faces Mohit Sharma. (Result beyond target)
3632467,Ishant,Nitish Rana,SIX,14.1,Over 14.0: Match already won! Nitish Rana faces Ishant. (Result beyond target)
3632467,Ishant,Hardik Pandya,SIX,14.4,Over 14.4: Match already won! Hardik Pandya faces Ishant. (Result beyond target)
3632467,Ishant,Hardik Pandya,FOUR,14.5,Over 14.5: Match already won! Hardik Pandya faces Ishant. (Result beyond target)
3632467,Ishant,Hardik Pandya,FOUR,15.0,Over 15.0: Match already won! Hardik Pandya faces Ishant. (Result beyond target)
3632467,Mohit Sharma,Nitish Rana,SIX,15.3,Over 15.3: Match already won! Nitish Rana faces Mohit Sharma. (Result beyond target)
3632467,Sandeep Sharma,Buttler,FOUR,2.2,Over 2.2: Match already won! Buttler faces Sandeep Sharma. (Result beyond target)
3632467,Sandeep Sharma,Buttler,SIX,3.0,Over 3.0: Match already won! Buttler faces Sandeep Sharma. (Result beyond target)
3632467,Ishant,Parthiv Patel,SIX,3.1,Over 3.1: Match already won! Parthiv Patel faces Ishant. (Result beyond target)
3632467,Ishant,Buttler,FOUR,3.3,Over 3.2: Match already won! Buttler faces Ishant. (Result beyond target)
3632467,Ishant,Parthiv Patel,FOUR,3.5,Over 3.5: Match already won! Parthiv Patel faces Ishant. (Result beyond target)
3632467,Mohit Sharma,Parthiv Patel,FOUR,4.1,Over 4.0: Match already won! Parthiv Patel faces Mohit Sharma. (Result beyond target)
3632467,Mohit Sharma,Buttler,FOUR,4.3,Over 4.2: Match already won! Buttler faces Mohit Sharma. (Result beyond target)
3632467,Mohit Sharma,Buttler,FOUR,4.5,Over 4.5: Match already won! Buttler faces Mohit Sharma. (Result beyond target)
3632467,Mohit Sharma,Buttler,FOUR,5.0,Over 5.0: Match already won! Buttler faces Mohit Sharma. (Result beyond target)
3632467,Stoinis,Parthiv Patel,SIX,5.1,Over 5.0: Match already won! Parthiv Patel faces Stoinis. (Result beyond target)
3632467,Stoinis,Parthiv Patel,FOUR,5.2,Over 5.2: Match already won! Parthiv Patel faces Stoinis. (Result beyond target)
3632467,Stoinis,Parthiv Patel,OUT,5.5,Over 5.5: Match already won! Parthiv Patel faces Stoinis. (Result beyond target)
3632467,Stoinis,Nitish Rana,SIX,7.1,Over 7.0: Match already won! Nitish Rana faces Stoinis. (Result beyond target)
3632467,Stoinis,Buttler,FOUR,7.5,Over 7.5: Match already won! Buttler faces Stoinis. (Result beyond target)
3632467,Axar,Buttler,ONE,8.1,Over 8.0: Match already won! Buttler faces Axar. (Result beyond target)
3632467,Axar,Nitish Rana,SIX,8.3,Over 8.3: Match already won! Nitish Rana faces Axar. (Result beyond target)
3632467,Axar,Buttler,SIX,8.5,Over 8.5: Match already won! Buttler faces Axar. (Result beyond target)
9478272,Shakib,Brendon McCullum,FOUR,0.3,Powerplay fireworks! Brendon McCullum hits Shakib for four! What a shot! Four runs to the boundary! 
9478272,Shakib,Brendon McCullum,FOUR,0.5,Powerplay fireworks! Brendon McCullum hits Shakib for four! What a shot! Four runs to the boundary! 
9478272,Narine,Finch,FOUR,1.3,Powerplay fireworks! Finch hits Narine for four! What a shot! Four runs to the boundary! 
9478272,Narine,Finch,SIX,1.5,Powerplay fireworks! Finch sends Narine's ball into the stands! That's a huge hit! Six runs! 
9478272,Narine,Raina,FOUR,10.3,"Chasing 163, current score 22. Raina hits Narine for four! What a shot! Four runs to the boundary! "
9478272,Narine,Raina,FOUR,10.5,"Chasing 163, current score 26. Raina hits Narine for four! What a shot! Four runs to the boundary! "
9478272,Kuldeep Yadav,Raina,FOUR,11.1,"Chasing 163, current score 30. Raina hits Kuldeep Yadav for four! What a shot! Four runs to the boundary! "
9478272,Kuldeep Yadav,Ishan Kishan,OUT,11.4,"Chasing 163, current score 30. What a moment! Kuldeep Yadav takes the wicket of Ishan Kishan! He's gone! Brilliant bowling! "
9478272,Kuldeep Yadav,Dwayne Smith,FOUR,11.5,"Chasing 163, current score 34. Dwayne Smith hits Kuldeep Yadav for four! What a shot! Four runs to the boundary! "
9478272,U Yadav,Dwayne Smith,OUT,12.4,"Chasing 163, current score 34. What a moment! U Yadav takes the wicket of Dwayne Smith! He's gone! Brilliant bowling! "
